id,filename,image_url,title,author,category,auth_user,publisher,,
2341,1500981974.jpg,http://ecx.images-amazon.com/images/I/51JkvuEEX6L.jpg,Email Marketing Rules: A Step-by-Step Guide to the Best Practices that Power Email Marketing Success,Chad White,6,8,Default Publisher,,
2342,1429249951.jpg,http://ecx.images-amazon.com/images/I/51emQsOXFYL.jpg,Ecology:  The Economy of Nature,Robert Ricklefs,23,8,Default Publisher,,
2343,0310329892.jpg,http://ecx.images-amazon.com/images/I/41rNU7naeYL.jpg,Sex and the Soul of a Woman: How God Restores the Beauty of Relationship from the Pain of Regret,Paula Rinehart,21,8,Default Publisher,,
2344,0687084156.jpg,http://ecx.images-amazon.com/images/I/61pOxvcSRGL.jpg,Counseling Families Across the Stages of Life: A Handbook for Pastors and Other Helping Professionals,Andrew J. Weaver,18,8,Default Publisher,,
2345,0793585414.jpg,http://ecx.images-amazon.com/images/I/41MUwYj0ffL.jpg,"The Ultimate Christmas Fake Book: for Piano, Vocal, Guitar, Electronic Keyboard & All ""C"" Instruments (Fake Books)",,9,8,Default Publisher,,
2346,1885246315.jpg,http://ecx.images-amazon.com/images/I/41Oc8-1YAdL.jpg,Chinese Medical Qigong Therapy Volume 4,Dr Jerry Alan Johnson,11,8,Default Publisher,,
2347,0974263281.jpg,http://ecx.images-amazon.com/images/I/511F3as9BUL.jpg,Black American Money,Dr. Boyce Watkins,2,8,Default Publisher,,
2348,1594748071.jpg,http://ecx.images-amazon.com/images/I/51IY57QEiyL.jpg,William Shakespeare's The Clone Army Attacketh: Star Wars Part the Second (William Shakespeare's Star Wars),Ian Doescher,15,8,Default Publisher,,
2349,9814339105.jpg,http://ecx.images-amazon.com/images/I/41BMIIPgioL.jpg,Land and the Ruling Class in Hong Kong (Second Edition),Alice Poon,12,8,Default Publisher,,
2350,0891960481.jpg,http://ecx.images-amazon.com/images/I/41bnYEUYeXL.jpg,Disco Roller Skating,Dale A. Marzano,26,8,Default Publisher,,
2351,1617690767.jpg,http://ecx.images-amazon.com/images/I/51XVK8I5%2BeL.jpg,Ample Hills Creamery: Secrets and Stories from Brooklyn\81E\80\81Es Favorite Ice Cream Shop,Brian Smith,7,8,Default Publisher,,
2352,0684164655.jpg,http://ecx.images-amazon.com/images/I/410NZpScuqL.jpg,The Art of Painting on Glass: Techniques and Designs for Stained Glass,Albinas Elskus,8,8,Default Publisher,,
2353,1934709352.jpg,http://ecx.images-amazon.com/images/I/5131w0WlGxL.jpg,How to Hook & Launch: Traction Mods for Street & Strip (S-A Design),Dick Miller,10,8,Default Publisher,,
2354,1589806948.jpg,http://ecx.images-amazon.com/images/I/51YCGcznO1L.jpg,"Pattern Book of New Orleans Architecture, A",Roulhac Toledano,0,8,Default Publisher,,
2355,0763755133.jpg,http://ecx.images-amazon.com/images/I/51aTd8CBn0L.jpg,Health Care Emergency Management: Principles and Practice,Michael J. Reilly,16,8,Default Publisher,,
2356,817534590X.jpg,http://ecx.images-amazon.com/images/I/41SYWQtVYbL.jpg,Customary Law,Sir W.H. Rattigan,14,8,Default Publisher,,
2357,3540491252.jpg,http://ecx.images-amazon.com/images/I/41N6wHwdHYL.jpg,Springer Handbook of Speech Processing,,6,8,Default Publisher,,
2358,1560974060.jpg,http://ecx.images-amazon.com/images/I/51bN1mGduCL.jpg,"Eros Mangerotica : New Bondage Fairies, Book 2",Kondom,5,8,Default Publisher,,
2359,155143847X.jpg,http://ecx.images-amazon.com/images/I/51PCVXJfQiL.jpg,What World is Left,Monique Polak,27,8,Default Publisher,,
2360,1479571660.jpg,http://ecx.images-amazon.com/images/I/617yzbEEDfL.jpg,Gustave Eiffel's Spectacular Idea: The Eiffel Tower (The Story Behind the Name),Sharon Katz Cooper,4,8,Default Publisher,,
2361,0446194069.jpg,http://ecx.images-amazon.com/images/I/51knhdIRXcL.jpg,"Max (Maximum Ride, Book 5)",James Patterson,24,8,Default Publisher,,
2362,0768926033.jpg,http://ecx.images-amazon.com/images/I/51TScWy7JjL.jpg,Master The ASVAB: Score High and Launch Your Military Career (Peterson's Master the ASVAB),Scott A. Ostrow,28,8,Default Publisher,,
2363,0816043884.jpg,http://ecx.images-amazon.com/images/I/51zz5JGRAvL.jpg,Encyclopedia of Stanley Kubrick: From Day of the Fight to Eyes Wide Shut (Library of Great Filmmakers),Rodney Hill,13,8,Default Publisher,,
2364,0880707801.jpg,http://ecx.images-amazon.com/images/I/513W6ETJV0L.jpg,Christmas Joy: Snowflakes/Love Wanted/Gift of Love (HeartQuest Holiday Anthology),Peggy Darty,21,8,Default Publisher,,
2365,160774824X.jpg,http://ecx.images-amazon.com/images/I/61kDPiWXXPL.jpg,"Instant Happy Journal: 365 Days of Inspiration, Gratitude, and Joy",Karen Salmansohn,25,8,Default Publisher,,
2366,1418472409.jpg,http://ecx.images-amazon.com/images/I/51nr957D2rL.jpg,"Gambling Facts and Fictions: The Anti-Gambling Handbook to get yourself to stop gambling, quit gambling or never start gambling",Stephen Katz,11,8,Default Publisher,,
2367,0395331900.jpg,http://ecx.images-amazon.com/images/I/41hvSe3oWAL.jpg,Chocolate to Morphine: Understanding Mind-Active Drugs,Andrew Weil,16,8,Default Publisher,,
2368,1508985731.jpg,http://ecx.images-amazon.com/images/I/41%2Bqz-ZE5UL.jpg,Along the Pow-Wow Trail: Traditional & Modern Native American Recipes (Along the Pow-Wow Trail - Breads) (Volume 1),Virginia Susan Nelson,7,8,Default Publisher,,
2369,142674336X.jpg,http://ecx.images-amazon.com/images/I/51yejaLs4jL.jpg,"Rich Church, Poor Church: Keys to Effective Financial Ministry",J. Clif Christopher,9,8,Default Publisher,,
2370,0156028077.jpg,http://ecx.images-amazon.com/images/I/51x3rejkT3L.jpg,A Primer of Chess,Jose R. Capablanca,27,8,Default Publisher,,
2371,0470554991.jpg,http://ecx.images-amazon.com/images/I/51nqIaoQRdL.jpg,The Cornell School of Hotel Administration on Hospitality: Cutting Edge Thinking and Practice,,2,8,Default Publisher,,
2372,0321743679.jpg,http://ecx.images-amazon.com/images/I/51lC7YXiS3L.jpg,Biological Science (5th Edition),Scott Freeman,23,8,Default Publisher,,
2373,0486779963.jpg,http://ecx.images-amazon.com/images/I/61j-JYQe6FL.jpg,Creative Haven Peacock Designs Coloring Book (Creative Haven Coloring Books),Marty Noble,0,8,Default Publisher,,
2374,0500287554.jpg,http://ecx.images-amazon.com/images/I/51Fk6XoEkuL.jpg,Mexico: From the Olmecs to the Aztecs (Sixth Edition)  (Ancient Peoples and Places),Michael D. Coe,12,8,Default Publisher,,
2375,142631020X.jpg,http://ecx.images-amazon.com/images/I/51nWdcyc1tL.jpg,Weird but True! 4: 300 Outrageous Facts,National Geographic Kids,4,8,Default Publisher,,
2376,163353331X.jpg,http://ecx.images-amazon.com/images/I/51sfXMC2hYL.jpg,"Under $5K  Wedding Hacks: Practice and Creative Ideas from Desiree Siegfried - Wife, Designer, Bridal Maven, Blogger",Desiree Siegfried-Hartsock ,8,8,Default Publisher,,
2377,059600186X.jpg,http://ecx.images-amazon.com/images/I/51crFanChML.jpg,Network Troubleshooting Tools (O'Reilly System Administration),Joseph D Sloan,6,8,Default Publisher,,
2378,098447000X.jpg,http://ecx.images-amazon.com/images/I/51Bo9INaZqL.jpg,The Language Construction Kit,Mark Rosenfelder,19,8,Default Publisher,,
2379,0345447867.jpg,http://ecx.images-amazon.com/images/I/516kkrpy7HL.jpg,The Apprentice- Tess Gerritsen,Tess Gerritsen,17,8,Default Publisher,,
2380,0781778395.jpg,http://ecx.images-amazon.com/images/I/51ptGrw0irL.jpg,Mental Health Concepts and Techniques for the Occupational Therapy Assistant (Point (Lippincott Williams & Wilkins)),Mary Beth Early MS  OTR,16,8,Default Publisher,,
2381,1493009680.jpg,http://ecx.images-amazon.com/images/I/61M0XZRYy9L.jpg,Basic Illustrated Bike Touring and Bikepacking (Basic Illustrated Series),Justin Lichter,26,8,Default Publisher,,
2382,0486257800.jpg,http://ecx.images-amazon.com/images/I/61by-xpsjHL.jpg,Bloomingdale's Illustrated 1886 Catalog,Bloomingdale Brothers,13,8,Default Publisher,,
2383,0545393876.jpg,http://ecx.images-amazon.com/images/I/519oEzsRrpL.jpg,Scaredycrow,Christopher Hernandez,4,8,Default Publisher,,
2384,B002KE5TAU.jpg,http://ecx.images-amazon.com/images/I/5135qtRTHOL.jpg,Executive Intelligence: What All Great Leaders Have,Justin Menkes,2,8,Default Publisher,,
2385,033400666X.jpg,http://ecx.images-amazon.com/images/I/41M8EbET0jL.jpg,In Search of Deity (Gifford Lectures),John Macquarrie,21,8,Default Publisher,,
2386,1591026717.jpg,http://ecx.images-amazon.com/images/I/51TM7a6jgeL.jpg,Insider's Guide to Better Nursing Home Care: 75 Tips You Should Know,Donna M. Reed,11,8,Default Publisher,,
2387,0825442192.jpg,http://ecx.images-amazon.com/images/I/512ShwqXV%2BL.jpg,Devote Yourself to the Public Reading of Scripture: The Transforming Power of the Well-Spoken Word,Jeffrey Arthurs,9,8,Default Publisher,,
2388,1573316903.jpg,http://ecx.images-amazon.com/images/I/51-CRu397xL.jpg,The Biology of Emerging Viruses (Annals of the New York Academy of Sciences),,16,8,Default Publisher,,
2389,1611801257.jpg,http://ecx.images-amazon.com/images/I/51J2ofILGpL.jpg,Walking the Kiso Road: A Modern-Day Exploration of Old Japan,William Scott Wilson,12,8,Default Publisher,,
2390,0894874683.jpg,http://ecx.images-amazon.com/images/I/51%2BZz6uSyoL.jpg,Scott 2012 U.S. Pocket Stamp Catalogue,Charles Snee,8,8,Default Publisher,,
2391,0312206372.jpg,http://ecx.images-amazon.com/images/I/51c9cjRtMbL.jpg,The Climb: Tragic Ambitions on Everest,Anatoli Boukreev,1,8,Default Publisher,,
2392,099370235X.jpg,http://ecx.images-amazon.com/images/I/51HvGBgH4QL.jpg,Perfect Chaos (Unyielding) (Volume 1),Nashoda Rose,22,8,Default Publisher,,
2393,0140184643.jpg,http://ecx.images-amazon.com/images/I/51lbVuO09HL.jpg,Tarzan of the Apes,Edgar Rice Burroughs,15,8,Default Publisher,,
2394,0062110624.jpg,http://ecx.images-amazon.com/images/I/51UJmXfw79L.jpg,Pete the Cat Saves Christmas,Eric Litwin,4,8,Default Publisher,,
2395,1259585247.jpg,http://ecx.images-amazon.com/images/I/51TSq6jbFeL.jpg,Official TOEFL® Test Prep Savings Bundle 2nd Edition,Educational Testing Service,28,8,Default Publisher,,
2396,0679773150.jpg,http://ecx.images-amazon.com/images/I/41JMPeas0QL.jpg,"Love Undetectable: Notes on Friendship, Sex, and Survival",Andrew Sullivan,11,8,Default Publisher,,
2397,0857290819.jpg,http://ecx.images-amazon.com/images/I/41%2BSdIsEn6L.jpg,Mathematics for Finance: An Introduction to Financial Engineering (Springer Undergraduate Mathematics Series),Marek Capinski,23,8,Default Publisher,,
2398,1629054240.jpg,http://ecx.images-amazon.com/images/I/61xzJm1aaRL.jpg,Harry Potter Year-In-A-Box Calendar (2016),Year-In-A-Box,3,8,Default Publisher,,
2399,8854406708.jpg,http://ecx.images-amazon.com/images/I/41Yhq3dp41L.jpg,Potatoes: 50 Easy Recipes,Academia Barilla,7,8,Default Publisher,,
2400,054542495X.jpg,http://ecx.images-amazon.com/images/I/51iHtmoxuaL.jpg,The Dream Thieves (The Raven Cycle),Maggie Stiefvater,27,8,Default Publisher,,
2401,1599410710.jpg,http://ecx.images-amazon.com/images/I/41PT9MXEFAL.jpg,Arbitration (University Casebook Series),Alan Rau,14,8,Default Publisher,,
2402,0740793373.jpg,http://ecx.images-amazon.com/images/I/51lzo9gbDsL.jpg,Thank You: (a book for teachers),Sandy Gingras,0,8,Default Publisher,,
2403,1568541333.jpg,http://ecx.images-amazon.com/images/I/51--%2BEA1kHL.jpg,The Essential Guardini,Romano Guardini,9,8,Default Publisher,,
2404,0140291849.jpg,http://ecx.images-amazon.com/images/I/51ZcrVPZRaL.jpg,Feature Filmmaking at Used-Car Prices: Second Revised Edition,Rick Schmidt,10,8,Default Publisher,,
2405,1449343031.jpg,http://ecx.images-amazon.com/images/I/51yZbW8n-xL.jpg,Oracle Essentials: Oracle Database 12c,Rick Greenwald,6,8,Default Publisher,,
2406,081605889X.jpg,http://ecx.images-amazon.com/images/I/51SArSUavnL.jpg,Althea Gibson: Tennis Player (Ferguson Career Biographies),Michael Benson,4,8,Default Publisher,,
2407,0345512278.jpg,http://ecx.images-amazon.com/images/I/51quPr-oQCL.jpg,Penny Arcade 6: The Halls Below,Jerry Holkins,13,8,Default Publisher,,
2408,0679779981.jpg,http://ecx.images-amazon.com/images/I/51gzyAFYqML.jpg,National Audubon Society Pocket Guide to Constellations of the Northern Skies (National Audubon Society Pocket Guides),Mark Chartrand,23,8,Default Publisher,,
2409,160699879X.jpg,http://ecx.images-amazon.com/images/I/61FsrbADf8L.jpg,Megg & Mogg In Amsterdam (And Other Stories),Simon Hanselmann,5,8,Default Publisher,,
2410,1423603702.jpg,http://ecx.images-amazon.com/images/I/51xlzMjmbUL.jpg,Cabins,Ralph Kylloe,8,8,Default Publisher,,
2411,044450883X.jpg,http://ecx.images-amazon.com/images/I/412X63SFCFL.jpg,Elsevier's Dictionary of Civil Aviation: English-Russian and Russian-English,S. Beck,20,8,Default Publisher,,
2412,0123694582.jpg,http://ecx.images-amazon.com/images/I/41nDMqVg%2B0L.jpg,"The Mouse in Biomedical Research, Volume 4, Second Edition: Immunology (American College of Laboratory Animal Medicine)",,16,8,Default Publisher,,
2413,1133111602.jpg,http://ecx.images-amazon.com/images/I/51ej-xTNULL.jpg,New York Real Estate for Salespersons,Marcia Darvin Spada,2,8,Default Publisher,,
2414,0142403873.jpg,http://ecx.images-amazon.com/images/I/61qFOIalGUL.jpg,The Gruffalo,Julia Donaldson,15,8,Default Publisher,,
2415,0198708955.jpg,http://ecx.images-amazon.com/images/I/51MeFDGvTeL.jpg,God: A Very Short Introduction (Very Short Introductions),John Bowker,21,8,Default Publisher,,
2416,1587215365.jpg,http://ecx.images-amazon.com/images/I/41PRTK650YL.jpg,Socrates for Kids,S. Sage Essman,4,8,Default Publisher,,
2417,1845979176.jpg,http://ecx.images-amazon.com/images/I/51HY2hbY91L.jpg,"Fiona Becketts Cheese Course: Styles, Wine Pairing, Plates & Boards, Recipes",Fiona Beckett,7,8,Default Publisher,,
2418,0850528658.jpg,http://ecx.images-amazon.com/images/I/41WR9PYTXCL.jpg,THEY HAVE THEIR EXITS: A Classic World War Two Memoir of Action and Escape,Airey Neave (DSO OBE MC),12,8,Default Publisher,,
2419,B008BVE3S0.jpg,http://ecx.images-amazon.com/images/I/41JLJMdIWeL.jpg,About Martin Luther (A Scriptographic Booklet),,11,8,Default Publisher,,
2420,1439057206.jpg,http://ecx.images-amazon.com/images/I/51GgYm9Z2yL.jpg,Practical Real Estate Law,Daniel F. Hinkel,2,8,Default Publisher,,
2421,B00889U9GK.jpg,http://ecx.images-amazon.com/images/I/512zbsP2GmL.jpg,Salvation in Christ,Albert Gardner,9,8,Default Publisher,,
2422,0990594068.jpg,http://ecx.images-amazon.com/images/I/51SsI0So7gL.jpg,Méridien (The Silver Ships) (Volume 3),S. H. Jucha,24,8,Default Publisher,,
2423,0306821222.jpg,http://ecx.images-amazon.com/images/I/51PL81fMtkL.jpg,Seven Deadly Sins: Settling the Argument Between Born Bad and Damaged Good,Corey Taylor,1,8,Default Publisher,,
2424,1782741429.jpg,http://ecx.images-amazon.com/images/I/61epCv8YzrL.jpg,The Ultimate Survival Guide,Chris McNab,26,8,Default Publisher,,
2425,1416544062.jpg,http://ecx.images-amazon.com/images/I/51Za%2Bxx7yZL.jpg,The Nature of Technology: What It Is and How It Evolves,W. Brian Arthur,6,8,Default Publisher,,
2426,0133866653.jpg,http://ecx.images-amazon.com/images/I/516R1X85GJL.jpg,"Arboriculture: Integrated Management of Landscape Trees, Shrubs, and Vines (3rd Edition)",Richard W. Harris,8,8,Default Publisher,,
2427,0306814323.jpg,http://ecx.images-amazon.com/images/I/41htTvHCrML.jpg,Stargazer: The Life and Times of the Telescope,Fred Watson,23,8,Default Publisher,,
2428,140630249X.jpg,http://ecx.images-amazon.com/images/I/51ojUN%2BT-lL.jpg,"Real Food, Real Fast",Sam Stern,27,8,Default Publisher,,
2429,076278086X.jpg,http://ecx.images-amazon.com/images/I/61OgV5PEmaL.jpg,Fresh Energy Cookbook: Detox Recipes To Supercharge Your Life,Natalia Rose,7,8,Default Publisher,,
2430,1586179551.jpg,http://ecx.images-amazon.com/images/I/51Vneeyvp%2BL.jpg,"The Soul's Upward Yearning: Clues to Our Transcendent Nature from Experience and Reason (Happiness, Suffering, and Transcendence)",Fr. Robert J. Spitzer,25,8,Default Publisher,,
2431,3540748423.jpg,http://ecx.images-amazon.com/images/I/41e2LVJCEXL.jpg,Advanced Laparoscopic Surgery: Techniques and Tips,Namir Katkhouda,16,8,Default Publisher,,
2432,1770492550.jpg,http://ecx.images-amazon.com/images/I/51q1McV0H-L.jpg,Hey Canada!,Vivien Bowers,4,8,Default Publisher,,
2433,0763780111.jpg,http://ecx.images-amazon.com/images/I/51-lKW7tCBL.jpg,Understanding Law For Public Administration,Charles Szypszak,14,8,Default Publisher,,
2434,1939090032.jpg,http://ecx.images-amazon.com/images/I/51ceQtjNkHL.jpg,Success on the Lower Level ISEE - A Complete Course,Christa B Abbott M.Ed.,28,8,Default Publisher,,
2435,1423472683.jpg,http://ecx.images-amazon.com/images/I/51zvKvisltL.jpg,Into The Woods Vocal Score,,13,8,Default Publisher,,
2436,1118295315.jpg,http://ecx.images-amazon.com/images/I/51XJ-jDx2DL.jpg,The Liar's Ball: The Extraordinary Saga of How One Building Broke the World's Toughest Tycoons,Vicky Ward,0,8,Default Publisher,,
2437,0849911796.jpg,http://ecx.images-amazon.com/images/I/41Hgq9dOHUL.jpg,The Visitation,Frank Peretti,21,8,Default Publisher,,
2438,0205054188.jpg,http://ecx.images-amazon.com/images/I/51w%2BhpLKsjL.jpg,Medical Sociology (12th Edition),William C. Cockerham,19,8,Default Publisher,,
2439,0800720334.jpg,http://ecx.images-amazon.com/images/I/518Fgylom1L.jpg,"88 Great Daddy-Daughter Dates: Fun, Easy & Creative Ways to Build Memories Together",Rob Teigen,18,8,Default Publisher,,
2440,0915540444.jpg,http://ecx.images-amazon.com/images/I/41M8CFuSi%2BL.jpg,More Jewish Culture & Customs: A Sampler of Jewish Life,Steve Herzig,9,8,Default Publisher,,
2441,1612186963.jpg,http://ecx.images-amazon.com/images/I/51oPzj-mweL.jpg,Highland Surrender,Tracy Brogan,22,8,Default Publisher,,
2442,0737772158.jpg,http://ecx.images-amazon.com/images/I/51pUjXhaB3L.jpg,Drug Legalization (Current Controversies),Noel Merino,27,8,Default Publisher,,
2443,014014823X.jpg,http://ecx.images-amazon.com/images/I/51xXzZNX-tL.jpg,"Britain After Rome: The Fall and Rise, 400 to 1070",Robin Fleming,12,8,Default Publisher,,
2444,0915409232.jpg,http://ecx.images-amazon.com/images/I/51YRMCCJNNL.jpg,High Tech Hot Shots: Careers in Sports Engineering,Celeste Baine,26,8,Default Publisher,,
2445,0756618797.jpg,http://ecx.images-amazon.com/images/I/51x3TZTXxrL.jpg,Babycare Before Birth,Zita West,16,8,Default Publisher,,
2446,1492836915.jpg,http://ecx.images-amazon.com/images/I/51QzJUNqZAL.jpg,PALEO COOKBOOK FOR ATHLETES: Lose Weight And Get Muscle Quickly And Easily With The Paleo Solution,Marc Holden,11,8,Default Publisher,,
2447,0060760028.jpg,http://ecx.images-amazon.com/images/I/41B2hWtRxeL.jpg,"Emily Post's The Etiquette Advantage in Business: Personal Skills for Professional Success, Second Edition",Peggy Post,2,8,Default Publisher,,
2448,0670072486.jpg,http://ecx.images-amazon.com/images/I/51P6KFxgkfL.jpg,"Great Aussie Blokes Cookbook,The",Kim Terakes,7,8,Default Publisher,,
2449,1552976181.jpg,http://ecx.images-amazon.com/images/I/517lvXCXn-L.jpg,"Decorating Furniture: Texture, Paint, Ornament and Mosaic Projects",Sheila McGraw,8,8,Default Publisher,,
2450,0470844078.jpg,http://ecx.images-amazon.com/images/I/51--OyzWyFL.jpg,Mathematical Models for Speech Technology,Stephen Levinson,6,8,Default Publisher,,
2451,0312429983.jpg,http://ecx.images-amazon.com/images/I/51sVglTpzKL.jpg,Wolf Hall,Hilary Mantel,15,8,Default Publisher,,
